item Objekt,itemLabel,P1031 Jurdiskt utskott,P7277 utskottLabel,Sveriges Riksdags dokument P8433 Protokoll som är källa,,
http://www.wikidata.org/entity/Q98029283,Utbildning i handikappfrågor vid socialhögskolorna,Mot. 1984/85:1032,Utbildningsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029287,"Försöksverksamhet med betygsfri intagning till gymnasieskolan,",Mot. 1984/85:1033,Utbildningsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029292,Ett nationellt teknikupphandlingsprojekt,Mot. 1984/85:1034,Utbildningsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029298,Utbildningsinsatser inom livsmedelsområdet,Mot. 1984/85:1035,Utbildningsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029299,Tandläkarutbildningen i Malmö,Mot. 1984/85:1036,Utbildningsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029309,Omklassificering av civilingenjörs- och arkitektutbildningen,Mot. 1984/85:1037,Utbildningsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029312,Elevantalet i vissa praktiska ämnen i gymnasieskolan,Mot. 1984/85:1038,Utbildningsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029319,Särskilda behörighetskrav för antagning till textillärarlinjen,Mot. 1984/85:1039,Utbildningsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029323,Högre metallurgisk utbildning vid högskolan i Luleå,Mot. 1984/85:1040,Utbildningsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029327,Ett Teknikens hus vid högskolan i Luleå,Mot. 1984/85:1041,Utbildningsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029332,Ökade utbildningsinsatser inom livsmedeisförädlingsområdet,Mot. 1984/85:1042,Utbildningsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029339,Målrelaterade skolbetyg,Mot. 1984/85:1043,Utbildningsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029342,Den humanistiska och samhällsvetenskapliga forskningen,Mot. 1984/85:1044,Utbildningsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029349,Gymnasieskolan,Mot. 1984/85:1045,Utbildningsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029354,Högre konstnärlig utbildning vid universitetet i Umeå,Mot. 1984/85:1046,Utbildningsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029359,Behovet av flygförbindelser med Västerbottens inland,Mot. 1984/85:1047,Trafikutskottet,G80968,,
http://www.wikidata.org/entity/Q98029362,Järnvägssträckan Hällnäs-Storuman,Mot. 1984/85:1048,Trafikutskottet,G80968,,
http://www.wikidata.org/entity/Q98029371,Järnvägssträckan Bastuträsk-Skelleftehamn,Mot. 1984/85:1049,Trafikutskottet,G80968,,
http://www.wikidata.org/entity/Q98029376,Förbudet att gå mot rött ljus,Mot. 1984/85:1050,Trafikutskottet,G80968,,
http://www.wikidata.org/entity/Q98029380,Järnvägssträckan Gårdsjö-Håkantorp,Mot. 1984/85:1051,Trafikutskottet,G80968,,
http://www.wikidata.org/entity/Q98029385,Tågtrafiken runt Mälaren,Mot. 1984/85:1052,Trafikutskottet,G80968,,
http://www.wikidata.org/entity/Q98029388,Ett transporttekniskt centrum,Mot. 1984/85:1053,Trafikutskottet,G80968,,
http://www.wikidata.org/entity/Q98029396,Transportstöd till Vänerhamnarna,Mot. 1984/85:1054,Trafikutskottet,G80968,,
http://www.wikidata.org/entity/Q98029398,Järnvägssträckan Malung-Sälen-Särna,Mot. 1984/85:1055,Trafikutskottet,G80968,,
http://www.wikidata.org/entity/Q98029405,Omfördelning av statsbidraget till linjetrafik,Mot. 1984/85:1056,Trafikutskottet,G80968,,
http://www.wikidata.org/entity/Q98029411,SJ:s persontrafik på sträckan Strängnäs-Åkers Styckebruk,Mot. 1984/85:1057,Trafikutskottet,G80968,,
http://www.wikidata.org/entity/Q98029413,Järnvägssträckan Flen-Oxelösund,Mot. 1984/85:1058,Trafikutskottet,G80968,,
http://www.wikidata.org/entity/Q98029418,Utrikestraflken på Sturup,Mot. 1984/85:1059,Trafikutskottet,G80968,,
http://www.wikidata.org/entity/Q98029422,Ändrade bestämmelser om bilregistrering,Mot. 1984/85:1060,Trafikutskottet,G80968,,
http://www.wikidata.org/entity/Q98029431,Upprustning av mindre vägar och broar,Mot. 1984/85:1061,Trafikutskottet,G80968,,
http://www.wikidata.org/entity/Q98029436,Inplacering av Älvdalens kommun i högre transportstödzon,Mot. 1984/85:1062,Trafikutskottet,G80968,,
http://www.wikidata.org/entity/Q98029441,Helikopterflygarutbildningen,Mot. 1984/85:1063,Trafikutskottet,G80968,,
http://www.wikidata.org/entity/Q98029447,Enklare markering av hastighetsbegränsning på vägar,Mot. 1984/85:1064,Trafikutskottet,G80968,,
http://www.wikidata.org/entity/Q98029451,SJ:s trafik på Norrland,Mot. 1984/85:1065,Trafikutskottet,G80968,,
http://www.wikidata.org/entity/Q98029459,SJ:s service på Norrlandstågen,Mot. 1984/85:1066,Trafikutskottet,G80968,,
http://www.wikidata.org/entity/Q98029462,Ett åtgärdsprogram för industriell utveckling i Västernorrlands län,Mot. 1984/85:1067,Näringsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029469,Järnvägssträckan Karlskrona-Kristianstad,Mot. 1984/85:1068,Trafikutskottet,G80968,,
http://www.wikidata.org/entity/Q98029472,"Förbättring av telenätet i norra Sverige, m. m.",Mot. 1984/85:1069,Trafikutskottet,G80968,,
http://www.wikidata.org/entity/Q98029478,"Färjeförbindelserna mellan Malmö och Köpenhamn, m. m.",Mot. 1984/85:1070,Trafikutskottet,G80968,,
http://www.wikidata.org/entity/Q98029487,Införande av rekommenderade hastighetsgränser för vägtrafik,Mot. 1984/85:1071,Trafikutskottet,G80968,,
http://www.wikidata.org/entity/Q98029490,Bevarande av åkermarken i Göteborgs och Bohus län,Mot. 1984/85:1072,Jordbruksutskottet,G80968,,
http://www.wikidata.org/entity/Q98029494,Införselavgifterna för kött,Mot. 1984/85:1073,Jordbruksutskottet,G80968,,
http://www.wikidata.org/entity/Q98029499,Miljöförbättringar vid äldre vattenkraftverk,Mot. 1984/85:1074,Jordbruksutskottet,G80968,,
http://www.wikidata.org/entity/Q98029508,Fortbildningsinsatser inom lantbruket,Mot. 1984/85:1075,Jordbruksutskottet,G80968,,
http://www.wikidata.org/entity/Q98029509,Allemansrätten,Mot. 1984/85:1076,Jordbruksutskottet,G80968,,
http://www.wikidata.org/entity/Q98029518,Särskilda stödåtgärder för högt skuldsatta jordbrukare,Mot. 1984/85:1077,Jordbruksutskottet,G80968,,
http://www.wikidata.org/entity/Q98029526,"Ökat stöd till trädgårdsnäringen i Hälsingland, m. m.",Mot. 1984/85:1078,Jordbruksutskottet,G80968,,
http://www.wikidata.org/entity/Q98029530,Jordbrukets betydelse för regionalpolitiken i Skaraborgs län,Mot. 1984/85:1079,Jordbruksutskottet,G80968,,
http://www.wikidata.org/entity/Q98029535,Lokalisering av skogsforskning till skogsinstitutet i Värnamo,Mot. 1984/85:1080,Jordbruksutskottet,G80968,,
http://www.wikidata.org/entity/Q98029542,Bedömningen av försurning,Mot. 1984/85:1081,Jordbruksutskottet,G80968,,
http://www.wikidata.org/entity/Q98029548,Ett pantsystem för kvicksilverhaltiga batterier,Mot. 1984/85:1082,Jordbruksutskottet,G80968,,
http://www.wikidata.org/entity/Q98029553,Innehållsmärkning på kosmetiska preparat,Mot. 1984/85:1083,Lagutskottet,G80968,,
http://www.wikidata.org/entity/Q98029555,Statsbidraget till fiskehamnar m. m.,Mot. 1984/85:1084,Jordbruksutskottet,G80968,,
http://www.wikidata.org/entity/Q98029564,"Fisket i den ""vita zonen"" öster om Gotland",Mot. 1984/85:1085,Jordbruksutskottet,G80968,,
http://www.wikidata.org/entity/Q98029567,"Åtgärder för att förbättra jordbrukets blockorganisation, m. m.",Mot. 1984/85:1086,Jordbruksutskottet,G80968,,
http://www.wikidata.org/entity/Q98029573,Slopande av skottpengar på vildsvin,Mot. 1984/85:1087,Jordbruksutskottet,G80968,,
http://www.wikidata.org/entity/Q98029578,Alternativa odlingsformer,Mot. 1984/85:1088,Jordbruksutskottet,G80968,,
http://www.wikidata.org/entity/Q98029586,Ändrad avgränsning av Abisko nationalpark,Mot. 1984/85:1089,Jordbruksutskottet,G80968,,
http://www.wikidata.org/entity/Q98029588,Jordbrukspolitiska åtgärder för att främja exporten av livsmedel,Mot. 1984/85:1090,Jordbruksutskottet,G80968,,
http://www.wikidata.org/entity/Q98029592,Varaktigt skydd för vissa skogsområden,Mot. 1984/85:1091,Jordbruksutskottet,G80968,,
http://www.wikidata.org/entity/Q98029601,Åtgärder mot nedskräpning i skärgården,Mot. 1984/85:1092,Jordbruksutskottet,G80968,,
http://www.wikidata.org/entity/Q98029606,Skogsforskningens betydelse för regionalpolitiken,Mot. 1984/85:1093,Jordbruksutskottet,G80968,,
http://www.wikidata.org/entity/Q98029612,Lokalisering till Uddevalla av en fabrik för etanolframställning,Mot. 1984/85:1094,Näringsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029616,Överförande av Skifsforsens kraftverk i samhällelig ägo,Mot. 1984/85:1095,Näringsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029620,Ökad biobränsleproduktion i Skaraborgs län,Mot. 1984/85:1096,Näringsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029627,Kommunala varuförsörjningsplaner,Mot. 1984/85:1097,Näringsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029628,Ökad industrisatsning i Norrbottens län,Mot. 1984/85:1098,Näringsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029636,Samordnad mineralletning i Bergslagen,Mot. 1984/85:1099,Näringsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029643,Tele-X-projektet,Mot. 1984/85:1100,Näringsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029645,Utrikeshandelspolitiska och näringspolitiska åtgärder för att främja,Mot. 1984/85:1101,Näringsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029650,Göta kanal,Mot. 1984/85:1102,Näringsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029658,Sysselsättningsfrämjande åtgärder i Västerbotten,Mot. 1984/85:1103,Arbetsmarknadsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029664,Sysselsättningspolitiska insatser för Värmland,Mot. 1984/85:1104,Arbetsmarknadsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029669,En hörselkonsulent vid länsarbetsnämnden i Örebro,Mot. 1984/85:1105,Arbetsmarknadsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029670,Återinförande av statligt projekteringsbidrag,Mot. 1984/85:1106,Arbetsmarknadsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029677,De statliga traktamentsbestämmelserna,Mot. 1984/85:1107,Arbetsmarknadsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029683,Undantag för polispersonal från arbetstidslagens bestämmelser,Mot. 1984/85:1108,Arbetsmarknadsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029690,Slopande av karensdagarna inom arbetslöshetsförsäkringen,Mot. 1984/85:1109,Arbetsmarknadsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029694,Förtidspensionering i företagens regi,Mot. 1984/85:1110,Arbetsmarknadsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029700,Decentralisering till länsarbetsnämnderna av vissa beredskapsarbeten,Mot. 1984/85:1111,Arbetsmarknadsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029704,Försök med sex timmars arbetsdag i Västernorrlands län,Mot. 1984/85:1112,Arbetsmarknadsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029708,Folkhögskolornas kurser för arbetslösa ungdomar,Mot. 1984/85:1113,Arbetsmarknadsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029714,Omlokalisering av statlig verksamhet till Östergötlands län,Mot. 1984/85:1114,Arbetsmarknadsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029717,Förhandlingarna enligt medbestämmandelagen i regeringskansliet,Mot. 1984/85:1115,Arbetsmarknadsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029724,Ombyggnad av arbetsplatser i skadeförebyggande syfte,Mot. 1984/85:1116,Socialutskottet,G80968,,
http://www.wikidata.org/entity/Q98029731,Särskilt vuxenstudiestöd för arbetslösa,Mot. 1984/85:1117,Arbetsmarknadsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029735,Ersättningen för statliga förtroendeuppdrag,Mot. 1984/85:1118,Arbetsmarknadsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029740,Järnvägssträckan Malmö-Ystad,Mot. 1984/85:1119,Arbetsmarknadsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029746,Arbetsmarknadspolitiska åtgärder för att främja exporten av livsmedel,Mot. 1984/85:1120,Arbetsmarknadsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029749,Kostnadsansvaret för ersättningar till förtroendevalda,Mot. 1984/85:1121,Arbetsmarknadsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029756,Ändringar i lagen om anställningsskydd,Mot. 1984/85:1122,Arbetsmarknadsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029758,Om lokalisering av offentlig verksamhet i Uppsala län,Mot. 1984/85:1123,Arbetsmarknadsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029767,Resurser för naturvården i Malmöhus län,Mot. 1984/85:1124,Arbetsmarknadsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029770,Enhetliga socialförsäkringsavgifter,Mot. 1984/85:1125,Arbetsmarknadsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029779,Vattenkraftens utbyggnad i Gävleborgs län,Mot. 1984/85:1126,Bostadsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029784,Bygglekplatser,Mot. 1984/85:1127,Bostadsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029788,Ändring av bruksvärdesbestämmelserna i hyreslagen,Mot. 1984/85:1128,Bostadsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029791,Ansvar för brandmyndighet i samband med publikdragande evenemang,Mot. 1984/85:1129,Bostadsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029798,Arbetssituationen vid länsstyrelsernas sociala enheter,Mot. 1984/85:1130,Bostadsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029800,Vissa ändringar i lagen om förvärv av hyresfastighet m. m.,Mot. 1984/85:1131,Bostadsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029808,Ökade resurser till naturvårdsenheten vid länsstyrelsen i Gävleborgs,Mot. 1984/85:1132,Bostadsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029814,Lokalkostnaderna i ROT-projektet,Mot. 1984/85:1133,Bostadsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029816,Kartläggning av jordskredsrisker,Mot. 1984/85:1134,Bostadsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029820,Handläggningen av tillståndsfrågor i länsstyrelse,Mot. 1984/85:1135,Bostadsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029829,Finansieringen av parkeringsplatser vid bostadsbebyggelse,Mot. 1984/85:1136,Bostadsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029832,"Det kommunala bostadstillägget till pensionärer, m. m.",Mot. 1984/85:1137,Bostadsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029839,Familjepolitiken,Mot. 1984/85:1138,Socialutskottet,G80968,,
http://www.wikidata.org/entity/Q98029842,Rätt att i kommun införa vårdnadsersättning,Mot. 1984/85:1139,Konstitutionsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029850,Skattelättnader för barnfamiljer,Mot. 1984/85:1140,Skatteutskottet,G80968,,
http://www.wikidata.org/entity/Q98029851,Befrielse från arbetsgivaravgift i vissa fall,Mot. 1984/85:1141,Socialförsäkringsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029857,Tjänstledighet för vård av barn,Mot. 1984/85:1142,Arbetsmarknadsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029862,Inkomstbeskattningen m. m.,Mot. 1984/85:1143,Skatteutskottet,G80968,,
http://www.wikidata.org/entity/Q98029868,Tilläggsdirektiv till skatteutjämningskommittén,Mot. 1984/85:1144,Finansutskottet,G80968,,
http://www.wikidata.org/entity/Q98029872,Ändring i bostadsbidragssystemet,Mot. 1984/85:1145,Bostadsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029879,Främjande av små vatten- och vindkraftverk,Mot. 1984/85:1146,Näringsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029883,Skattefri elproduktion vid små kraftverk,Mot. 1984/85:1147,Skatteutskottet,G80968,,
http://www.wikidata.org/entity/Q98029891,Hemspråksträningen i grundskolan,Mot. 1984/85:1148,Utbildningsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029895,Hemspråksträningen i förskolan,Mot. 1984/85:1149,Socialutskottet,G80968,,
http://www.wikidata.org/entity/Q98029904,Skattefritt sparande för företagsetablering,Mot. 1984/85:1150,Skatteutskottet,G80968,,
http://www.wikidata.org/entity/Q98029908,Företagsledarutbildningen,Mot. 1984/85:1151,Utbildningsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029912,Exportservicen till nystartade företag,Mot. 1984/85:1152,Näringsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029917,Bidraget för vård av handikappade barn,Mot. 1984/85:1153,Socialförsäkringsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029926,Beskattningsreglerna för merkostnadsdelen av vårdbidraget,Mot. 1984/85:1154,Skatteutskottet,G80968,,
http://www.wikidata.org/entity/Q98029928,"Järnvägssträckan Västervik-Linköping, m. m.",Mot. 1984/85:1155,Trafikutskottet,G80968,,
http://www.wikidata.org/entity/Q98029937,Breddad gymnasieutbildning i Hultsfred,Mot. 1984/85:1156,Utbildningsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029939,Arbetsmarknadsåtgärder i Malmöhus län,Mot. 1984/85:1157,Arbetsmarknadsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029945,"Översyn av ""Lex Öresund""",Mot. 1984/85:1158,Skatteutskottet,G80968,,
http://www.wikidata.org/entity/Q98029949,Nytt polishus i Malmö,Mot. 1984/85:1159,Justitieutskottet,G80968,,
http://www.wikidata.org/entity/Q98029955,Samarbete mellan seminstationen i Hörby och SIDA,Mot. 1984/85:1160,Utrikesutskottet,G80968,,
http://www.wikidata.org/entity/Q98029963,Bevarande av bebyggelsen vid Revingehed,Mot. 1984/85:1161,Försvarsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029968,Utbildningsinsatser i Malmöhus län,Mot. 1984/85:1162,Utbildningsutskottet,G80968,,
http://www.wikidata.org/entity/Q98029971,"Järnvägarna i Malmöhus län, m. m.",Mot. 1984/85:1163,Trafikutskottet,G80968,,
http://www.wikidata.org/entity/Q98029974,"Ett handlingsprogram för Ringsjön, m. m.",Mot. 1984/85:1164,Jordbruksutskottet,G80968,,
http://www.wikidata.org/entity/Q98029981,Nedrustningspolitiken,Mot. 1984/85:1165,Utrikesutskottet,G80968,,
http://www.wikidata.org/entity/Q98029985,Bidrag till frivilliga försvarsorganisationer av statliga lotterimedel,Mot. 1984/85:1166,Utrikesutskottet,G80968,,
http://www.wikidata.org/entity/Q98029989,"Betal-TV, m. m.",Mot. 1984/85:1167,Kulturutskottet,G80968,,
http://www.wikidata.org/entity/Q98029995,Med hänvisning till vad som anförts i motion 1984/85:1167 hemställs,Mot. 1984/85:1168,Konstitutionsutskottet,G80968,,
http://www.wikidata.org/entity/Q98030005,"Återinförande av bygdekraftsinstitutet, m. m.",Mot. 1984/85:1169,Näringsutskottet,G80968,,
http://www.wikidata.org/entity/Q98030009,Viss ändring i naturvårdslagen,Mot. 1984/85:1170,Jordbruksutskottet,G80968,,
http://www.wikidata.org/entity/Q98030013,Teknisk högskoleutbildning till Sundsvall-Härnösand,Mot. 1984/85:1171,Utbildningsutskottet,G80968,,
http://www.wikidata.org/entity/Q98030017,"Kontroll av rådgivare, m. m. (prop. 1984/85:90)",Mot. 1984/85:1172,Näringsutskottet,G80969,,
